font,codepoint,stroke,confidence,apex_score,tail_source,rare_orientation,off_ink_tail
Assurbanipal,0x12132,6,0.4175,0.9617,network,0,0
Assurbanipal,0x12132,7,0.7284,0.9436,network,0,0
Assurbanipal,0x12135,1,0.84,0.917,network,0,0
Assurbanipal,0x12135,2,0.9088,0.9127,network,0,0
Assurbanipal,0x12135,3,0.8403,0.9279,network,0,0
Assurbanipal,0x12135,4,0.5603,0.9612,network,0,0
Assurbanipal,0x12135,5,0.9235,0.9574,network,0,0
Assurbanipal,0x12135,6,0.9235,0.9655,network,0,0
Assurbanipal,0x12135,7,0.7786,0.9476,network,0,0
Assurbanipal,0x12135,8,0.8822,0.9726,network,0,0
Assurbanipal,0x12135,9,0.7311,0.9429,network,0,0
Assurbanipal,0x12135,10,0.8459,0.9584,network,0,0
Assurbanipal,0x12136,1,0.0185,0.9779,network,0,0
Assurbanipal,0x12136,2,0.911,0.955,network,0,0
Assurbanipal,0x12136,3,0.9204,0.9433,network,0,0
Assurbanipal,0x12136,4,0.0001,0.973,skeleton,0,1
Assurbanipal,0x12136,5,0.8708,0.9543,network,0,0
Assurbanipal,0x12138,1,0.8777,0.9659,network,0,0
Assurbanipal,0x12138,2,0.882,0.882,network,0,0
Assurbanipal,0x12138,3,0.8946,0.9454,skeleton,0,0
Assurbanipal,0x12138,4,0.8512,0.9395,network,0,0
Assurbanipal,0x12138,5,0.8747,0.9524,network,0,0
Assurbanipal,0x12138,6,0.9264,0.9643,network,0,0
Assurbanipal,0x1213d,1,0.8842,0.9565,network,0,0
Assurbanipal,0x1213d,2,0.8622,0.944,network,0,0
Assurbanipal,0x1213d,3,0.924,0.9668,skeleton,0,0
Assurbanipal,0x1213d,4,0.8682,0.9279,network,0,0
Assurbanipal,0x1213d,5,0.9516,0.962,network,0,0
Assurbanipal,0x1213d,6,0.8573,0.9716,network,0,0
Assurbanipal,0x1213d,7,0.8495,0.9605,network,0,0
Assurbanipal,0x1213d,8,0.7879,0.947,network,0,0
Assurbanipal,0x1213d,9,0.9424,0.9635,network,0,0
Assurbanipal,0x1213e,1,0.0,0.8382,network,1,1
Assurbanipal,0x1213e,2,0.825,0.9372,network,0,0
Assurbanipal,0x1213e,3,0.0,0.8537,network,1,1
Assurbanipal,0x1213e,4,0.9175,0.9784,network,0,0
Assurbanipal,0x1213e,5,0.8164,0.9563,network,0,0
Assurbanipal,0x1213e,6,0.8641,0.9102,network,0,0
Assurbanipal,0x1213e,7,0.8141,0.9026,network,0,0
Assurbanipal,0x1213e,8,0.221,0.9164,skeleton,1,0
Assurbanipal,0x1213e,9,0.8108,0.9534,network,0,0
Assurbanipal,0x1213e,10,0.7712,0.8944,network,0,0
Assurbanipal,0x12142,1,0.756,0.9036,network,0,0
Assurbanipal,0x12142,2,0.2816,0.9487,network,1,0
Assurbanipal,0x12143,1,0.7991,0.9608,network,0,0
Assurbanipal,0x12143,2,0.8515,0.9423,network,0,0
Assurbanipal,0x12143,3,0.836,0.8918,network,0,0
Assurbanipal,0x12143,4,0.337,0.9167,network,0,0
Assurbanipal,0x12143,5,0.8989,0.9639,network,0,0
Assurbanipal,0x12143,6,0.7233,0.9817,network,0,0
Assurbanipal,0x12143,7,0.8452,0.9708,network,0,0
Assurbanipal,0x12143,8,0.8866,0.9545,network,0,0
Assurbanipal,0x12143,9,0.6429,0.9797,network,0,0
Assurbanipal,0x12143,10,0.9078,0.952,network,0,0
Assurbanipal,0x12143,11,0.05,0.9464,skeleton,1,1
Assurbanipal,0x1214a,1,0.7701,0.9057,network,0,0
Assurbanipal,0x1214a,2,0.8434,0.955,skeleton,0,0
Assurbanipal,0x1214a,3,0.9021,0.9397,network,0,0
Assurbanipal,0x1214a,4,0.9157,0.9604,network,0,0
Assurbanipal,0x1214a,5,0.5169,0.9743,network,1,0
Assurbanipal,0x1214a,6,0.8502,0.9495,network,0,0
Assurbanipal,0x1214a,7,0.8155,0.9468,skeleton,0,0
Assurbanipal,0x1214c,1,0.8785,0.956,skeleton,0,0
Assurbanipal,0x1214c,2,0.7535,0.9659,skeleton,0,0
Assurbanipal,0x1214c,3,0.8467,0.9631,network,0,0
Assurbanipal,0x1214c,4,0.8668,0.9155,network,0,0
Assurbanipal,0x1214c,5,0.7025,0.941,network,0,0
Assurbanipal,0x1214c,6,0.8613,0.9778,network,0,0
Assurbanipal,0x1214c,7,0.8901,0.9598,network,0,0
Assurbanipal,0x1214c,8,0.8022,0.9618,network,0,0
Assurbanipal,0x1214c,9,0.8866,0.957,network,0,0
Assurbanipal,0x1214c,10,0.0032,0.9239,network,1,0
Assurbanipal,0x1214c,11,0.8477,0.9795,network,0,0
Assurbanipal,0x1214c,12,0.9004,0.9745,network,0,0
Assurbanipal,0x1214c,13,0.7498,0.9601,network,0,0
Assurbanipal,0x1214c,14,0.8708,0.9073,network,0,0
Assurbanipal,0x1214d,1,0.885,0.9669,network,0,0
Assurbanipal,0x1214d,2,0.7691,0.9346,network,0,0
Assurbanipal,0x1214d,3,0.8608,0.9093,network,0,0
Assurbanipal,0x1214d,4,0.8242,0.9605,network,0,0
Assurbanipal,0x1214d,5,0.4525,0.4525,network,0,0
Assurbanipal,0x1214d,6,0.8475,0.9856,network,0,0
Assurbanipal,0x1214d,7,0.9278,0.9833,network,0,0
Assurbanipal,0x1214d,8,0.713,0.9716,network,0,0
Assurbanipal,0x1214d,9,0.8038,0.9615,network,0,0
Assurbanipal,0x1214d,10,0.9071,0.9596,network,0,0
Assurbanipal,0x1214d,11,0.928,0.9372,network,0,0
Assurbanipal,0x1214d,12,0.8138,0.9878,skeleton,0,0
Assurbanipal,0x1214d,13,0.9132,0.9476,network,0,0
Assurbanipal,0x1214d,14,0.8721,0.9179,network,0,0
Assurbanipal,0x1214d,15,0.6624,0.9191,network,0,0
Assurbanipal,0x1214f,1,0.8818,0.8895,network,0,0
Assurbanipal,0x1214f,2,0.9115,0.9115,network,0,0
Assurbanipal,0x1214f,3,0.8507,0.9686,network,0,0
Assurbanipal,0x1214f,4,0.8655,0.9742,network,0,0
Assurbanipal,0x1214f,5,0.5239,0.9663,network,0,0
Assurbanipal,0x1214f,6,0.7899,0.9713,network,0,0
Assurbanipal,0x1214f,7,0.8539,0.9239,network,0,0
Assurbanipal,0x1214f,8,0.9014,0.9241,skeleton,0,0
Assurbanipal,0x1214f,9,0.083,0.981,network,0,0
Assurbanipal,0x1214f,10,0.912,0.9497,network,0,0
Assurbanipal,0x1214f,11,0.7691,0.9252,network,0,0
Assurbanipal,0x1214f,12,0.8641,0.926,network,0,0
Assurbanipal,0x1214f,13,0.8751,0.9528,network,0,0
Assurbanipal,0x1214f,14,0.9357,0.9431,network,0,0
Assurbanipal,0x1214f,15,0.8858,0.9687,network,0,0
Assurbanipal,0x1214f,16,0.7886,0.9766,network,0,0
Assurbanipal,0x1214f,17,0.9045,0.9687,network,0,0
Assurbanipal,0x12150,1,0.8447,0.959,network,0,0
Assurbanipal,0x12150,2,0.7564,0.9284,network,0,0
Assurbanipal,0x12150,3,0.8668,0.9358,network,0,0
Assurbanipal,0x12150,4,0.9117,0.9689,network,0,0
Assurbanipal,0x12150,5,0.7603,0.9522,skeleton,0,0
Assurbanipal,0x12150,6,0.0004,0.9912,network,0,0
Assurbanipal,0x12150,7,0.4104,0.9769,network,0,0
Assurbanipal,0x12150,8,0.3879,0.9708,network,0,0
Assurbanipal,0x12150,9,0.05,0.9735,skeleton,0,1
Assurbanipal,0x12150,10,0.0001,0.9801,network,0,0
Assurbanipal,0x12150,11,0.7982,0.8948,skeleton,0,0
Assurbanipal,0x12150,12,0.9104,0.976,skeleton,0,0
Assurbanipal,0x12150,13,0.7982,0.9571,skeleton,0,0
Assurbanipal,0x12150,14,0.752,0.9531,network,0,0
Assurbanipal,0x12153,1,0.9209,0.9775,network,0,0
Assurbanipal,0x12153,2,0.9428,0.9757,network,0,0
Assurbanipal,0x12153,3,0.0007,0.9718,network,0,0
Assurbanipal,0x12153,4,0.938,0.9826,network,0,0
Assurbanipal,0x12153,5,0.9428,0.955,network,0,0
Assurbanipal,0x12153,6,0.8846,0.9131,network,0,0
Assurbanipal,0x12153,7,0.7715,0.9636,network,0,0
Assurbanipal,0x1215a,1,0.8497,0.9738,network,0,0
Assurbanipal,0x1215a,2,0.7773,0.9718,network,0,0
Assurbanipal,0x1215a,3,0.637,0.9772,network,0,0
Assurbanipal,0x1215a,4,0.05,0.9696,network,0,1
Assurbanipal,0x1215a,5,0.4275,0.9646,network,0,0
Assurbanipal,0x1215a,6,0.5414,0.9853,network,0,0
Assurbanipal,0x1215a,7,0.7776,0.947,network,0,0
Assurbanipal,0x1215a,8,0.8352,0.9734,network,0,0
Assurbanipal,0x1215a,9,0.0757,0.9888,network,0,0
Assurbanipal,0x1215a,10,0.4878,0.9911,network,0,0
Assurbanipal,0x1215a,11,0.8622,0.9762,network,0,0
Assurbanipal,0x1215a,12,0.8878,0.9694,network,0,0
Assurbanipal,0x1215a,13,0.8366,0.9658,network,0,0
Assurbanipal,0x1215a,14,0.8878,0.9305,network,0,0
Assurbanipal,0x1215a,15,0.8366,0.9758,network,0,0
Assurbanipal,0x1215a,16,0.8613,0.9848,network,0,0
Assurbanipal,0x1215a,17,0.8587,0.978,network,0,0
Assurbanipal,0x1215a,18,0.7823,0.9675,network,0,0
Assurbanipal,0x1215b,1,0.8573,0.9692,network,0,0
Assurbanipal,0x1215b,2,0.6366,0.9574,network,0,0
Assurbanipal,0x1215b,3,0.7571,0.9541,network,0,0
Assurbanipal,0x1215b,4,0.9052,0.9353,network,0,0
Assurbanipal,0x1215b,5,0.862,0.9563,skeleton,0,0
Assurbanipal,0x1215b,6,0.8794,0.9711,network,0,0
Assurbanipal,0x1215b,7,0.9085,0.9601,skeleton,0,0
Assurbanipal,0x1215b,8,0.9123,0.941,network,0,0
Assurbanipal,0x1215b,9,0.8739,0.9266,network,0,0
Assurbanipal,0x1215b,10,0.7652,0.8615,network,0,0
Assurbanipal,0x1215b,11,0.5395,0.9493,network,0,0
Assurbanipal,0x1215c,1,0.8505,0.9742,network,0,0
Assurbanipal,0x1215c,2,0.841,0.9643,skeleton,0,0
Assurbanipal,0x1215c,3,0.6527,0.9743,network,0,0
Assurbanipal,0x1215c,4,0.7614,0.9276,network,0,0
Assurbanipal,0x1215c,5,0.8105,0.9421,network,0,0
Assurbanipal,0x1215c,6,0.7666,0.9458,skeleton,0,0
Assurbanipal,0x1215c,7,0.736,0.9228,skeleton,0,0
Assurbanipal,0x1215c,8,0.0014,0.9515,network,1,0
Assurbanipal,0x1215c,9,0.7461,0.9315,network,0,0
Assurbanipal,0x1215d,1,0.8822,0.9721,network,0,0
Assurbanipal,0x1215d,2,0.924,0.9679,network,0,0
Assurbanipal,0x1215d,3,0.7553,0.9706,network,0,0
Assurbanipal,0x1215d,4,0.05,0.9824,skeleton,0,1
Assurbanipal,0x1215d,5,0.8846,0.9741,network,0,0
Assurbanipal,0x1215d,6,0.0001,0.9211,network,0,1
Assurbanipal,0x1215d,7,0.8982,0.9778,network,0,0
Assurbanipal,0x1215d,8,0.6411,0.9696,network,0,0
Assurbanipal,0x1215d,9,0.8431,0.9809,network,0,0
Assurbanipal,0x1215d,10,0.8449,0.959,network,0,0
Assurbanipal,0x1215d,11,0.8561,0.9719,network,0,0
Assurbanipal,0x1215d,12,0.0,0.9433,network,0,0
Assurbanipal,0x1215d,13,0.6411,0.979,network,0,0
Assurbanipal,0x1215d,14,0.7998,0.9827,network,0,0
Assurbanipal,0x1215d,15,0.3513,0.9522,network,0,0
Assurbanipal,0x1215d,16,0.9094,0.9667,network,0,0
Assurbanipal,0x1215d,17,0.05,0.9356,network,0,1
Assurbanipal,0x1215d,18,0.0093,0.7245,network,0,0
Assurbanipal,0x1215d,19,0.7698,0.9707,network,0,0
Assurbanipal,0x1215d,20,0.887,0.9692,network,0,0
Assurbanipal,0x1215e,1,0.8686,0.9689,network,0,0
Assurbanipal,0x1215e,2,0.8645,0.976,network,0,0
Assurbanipal,0x1215e,3,0.7307,0.9712,network,0,0
Assurbanipal,0x1215e,4,0.05,0.9614,skeleton,0,1
Assurbanipal,0x1215e,5,0.8901,0.9474,network,0,0
Assurbanipal,0x1215e,6,0.7979,0.963,network,0,0
Assurbanipal,0x1215e,7,0.8093,0.9474,network,0,0
Assurbanipal,0x1215e,8,0.9068,0.9118,network,0,0
Assurbanipal,0x1215e,9,0.8561,0.9705,network,0,0
Assurbanipal,0x12160,1,0.8798,0.9663,network,0,0
Assurbanipal,0x12160,2,0.8645,0.9744,network,0,0
Assurbanipal,0x12160,3,0.7005,0.9662,network,0,0
Assurbanipal,0x12160,4,0.8016,0.9294,network,0,0
Assurbanipal,0x12160,5,0.8989,0.9642,network,0,0
Assurbanipal,0x12160,6,0.8374,0.9012,network,0,0
Assurbanipal,0x12160,7,0.0006,0.9903,network,0,0
Assurbanipal,0x12160,8,0.9011,0.9799,network,0,0
Assurbanipal,0x12160,9,0.847,0.9674,network,0,0
Assurbanipal,0x12160,10,0.9011,0.9685,network,0,0
Assurbanipal,0x12160,11,0.8431,0.9598,network,0,0
Assurbanipal,0x12161,1,0.881,0.9281,network,0,0
Assurbanipal,0x12161,2,0.9007,0.9634,network,0,0
Assurbanipal,0x12161,3,0.7138,0.9713,network,0,0
Assurbanipal,0x12161,4,0.05,0.9478,skeleton,0,1
Assurbanipal,0x12161,5,0.8993,0.9502,network,0,0
Assurbanipal,0x12161,6,0.848,0.9474,network,0,0
Assurbanipal,0x12161,7,0.8475,0.9607,network,0,0
Assurbanipal,0x12161,8,0.7843,0.9794,network,0,0
Assurbanipal,0x12161,9,0.9298,0.9538,network,0,0
Assurbanipal,0x12161,10,0.9235,0.9892,network,0,0
Assurbanipal,0x12161,11,0.4878,0.9621,network,0,0
Assurbanipal,0x12161,12,0.9278,0.9515,network,0,0
Assurbanipal,0x12161,13,0.6955,0.9431,network,0,0
Assurbanipal,0x12162,1,0.8882,0.9762,network,0,0
Assurbanipal,0x12162,2,0.8352,0.976,network,0,0
Assurbanipal,0x12162,3,0.7921,0.9672,network,0,0
Assurbanipal,0x12162,4,0.8726,0.9838,network,0,0
Assurbanipal,0x12162,5,0.8893,0.9557,network,0,0
Assurbanipal,0x12162,6,0.9376,0.9655,network,0,0
Assurbanipal,0x12162,7,0.6619,0.9818,network,0,0
Assurbanipal,0x12162,8,0.9035,0.9621,network,0,0
Assurbanipal,0x12162,9,0.8939,0.9779,network,0,0
Assurbanipal,0x12162,10,0.9615,0.9734,network,0,0
Assurbanipal,0x12162,11,0.9359,0.9599,skeleton,0,0
Assurbanipal,0x12162,12,0.7094,0.9735,network,0,0
Assurbanipal,0x12162,13,0.3734,0.9893,network,0,0
Assurbanipal,0x12162,14,0.3159,0.9759,network,0,0
Assurbanipal,0x12164,1,0.8764,0.9837,network,0,0
Assurbanipal,0x12164,2,0.9048,0.9587,network,0,0
Assurbanipal,0x12164,3,0.8138,0.966,skeleton,0,0
Assurbanipal,0x12164,4,0.8858,0.9115,network,0,0
Assurbanipal,0x12164,5,0.8632,0.9668,network,0,0
Assurbanipal,0x12164,6,0.9004,0.9388,skeleton,0,0
Assurbanipal,0x12164,7,0.6918,0.9438,network,0,0
Assurbanipal,0x12164,8,0.6851,0.9096,skeleton,0,0
Assurbanipal,0x12164,9,0.1821,0.9908,network,0,0
Assurbanipal,0x12164,10,0.9594,0.9596,network,0,0
Assurbanipal,0x12164,11,0.916,0.9476,network,0,0
Assurbanipal,0x12164,12,0.9586,0.9686,network,0,0
Assurbanipal,0x12164,13,0.8363,0.9759,network,0,0
Assurbanipal,0x12166,1,0.8739,0.9701,network,0,0
Assurbanipal,0x12166,2,0.8668,0.9517,skeleton,0,0
Assurbanipal,0x12166,3,0.7025,0.9733,network,0,0
Assurbanipal,0x12166,4,0.8785,0.9741,network,0,0
Assurbanipal,0x12166,5,0.05,0.9595,skeleton,0,1
Assurbanipal,0x12166,6,0.6325,0.948,network,0,0
Assurbanipal,0x12166,7,0.0176,0.9817,network,0,0
Assurbanipal,0x12166,8,0.4571,0.9408,network,0,0
Assurbanipal,0x12166,9,0.05,0.9152,skeleton,0,1
Assurbanipal,0x12166,10,0.8739,0.9787,network,0,0
Assurbanipal,0x12166,11,0.6289,0.9863,network,0,0
Assurbanipal,0x12166,12,0.5964,0.9842,network,0,0
Assurbanipal,0x12166,13,0.6289,0.9732,network,0,0
Assurbanipal,0x12166,14,0.9189,0.9596,network,0,0
Assurbanipal,0x12166,15,0.9189,0.9775,network,0,0
Assurbanipal,0x12166,16,0.9259,0.972,network,0,0
Assurbanipal,0x12166,17,0.7217,0.917,network,0,0
Assurbanipal,0x12166,18,0.9323,0.9692,skeleton,0,0
Assurbanipal,0x12166,19,0.3542,0.9769,network,0,0
Assurbanipal,0x12168,1,0.8773,0.9739,network,0,0
Assurbanipal,0x12168,2,0.7712,0.9647,network,0,0
Assurbanipal,0x12168,3,0.7715,0.9677,network,0,0
Assurbanipal,0x12168,4,0.8982,0.9672,network,0,0
Assurbanipal,0x12168,5,0.05,0.9442,network,0,1
Assurbanipal,0x12168,6,0.502,0.9608,network,0,0
Assurbanipal,0x12168,7,0.8794,0.985,network,0,0
Assurbanipal,0x12168,8,0.8726,0.9694,network,0,0
Assurbanipal,0x12168,9,0.021,0.98,network,0,0
Assurbanipal,0x12168,10,0.8078,0.9573,network,0,0
Assurbanipal,0x12168,11,0.957,0.9746,skeleton,0,0
Assurbanipal,0x12168,12,0.8289,0.9773,network,0,0
Assurbanipal,0x12168,13,0.8245,0.9711,network,0,0
Assurbanipal,0x1216a,1,0.8549,0.98,network,0,0
Assurbanipal,0x1216a,2,0.5385,0.9656,network,0,0
Assurbanipal,0x1216a,3,0.8225,0.9582,network,0,0
Assurbanipal,0x1216a,4,0.8822,0.9656,network,0,0
Assurbanipal,0x1216a,5,0.851,0.923,network,0,0
Assurbanipal,0x1216a,6,0.5746,0.9448,network,0,0
Assurbanipal,0x1216a,7,0.8281,0.9446,network,0,0
Assurbanipal,0x1216a,8,0.5808,0.8907,network,0,0
Assurbanipal,0x1216a,9,0.0004,0.5718,network,1,0
Assurbanipal,0x1216a,10,0.0003,0.768,network,0,1
Assurbanipal,0x1216a,11,0.9011,0.9658,network,0,0
Assurbanipal,0x1216a,12,0.8726,0.978,network,0,0
Assurbanipal,0x1216a,13,0.851,0.9812,network,0,0
Assurbanipal,0x1216b,1,0.8979,0.9429,network,0,0
Assurbanipal,0x1216b,2,0.8339,0.9377,network,0,0
Assurbanipal,0x1216b,3,0.7409,0.9747,network,0,0
Assurbanipal,0x1216b,4,0.8096,0.9592,network,0,0
Assurbanipal,0x1216b,5,0.0001,0.9105,network,0,0
Assurbanipal,0x1216b,6,0.0005,0.8736,network,0,0
Assurbanipal,0x1216b,7,0.8016,0.9563,network,0,0
Assurbanipal,0x1216b,8,0.8946,0.9289,skeleton,0,0
Assurbanipal,0x1216b,9,0.8608,0.9854,network,0,0
Assurbanipal,0x1216b,10,0.895,0.9182,network,0,0
Assurbanipal,0x1216b,11,0.9254,0.9791,network,0,0
Assurbanipal,0x1216b,12,0.8708,0.9596,network,0,0
Assurbanipal,0x1216b,13,0.8379,0.9444,network,0,0
Assurbanipal,0x1216d,1,0.8957,0.9698,network,0,0
Assurbanipal,0x1216d,2,0.8756,0.9752,network,0,0
Assurbanipal,0x1216d,3,0.7607,0.9768,network,0,0
Assurbanipal,0x1216d,4,0.8397,0.9545,skeleton,0,0
Assurbanipal,0x1216d,5,0.869,0.9638,network,0,0
Assurbanipal,0x1216d,6,0.8982,0.9743,network,0,0
Assurbanipal,0x1216d,7,0.817,0.9053,network,0,0
Assurbanipal,0x1216d,8,0.9209,0.9615,network,0,0
Assurbanipal,0x1216d,9,0.5307,0.9618,network,0,0
Assurbanipal,0x1216d,10,0.8743,0.9563,network,0,0
Assurbanipal,0x1216e,1,0.8882,0.9625,network,0,0
Assurbanipal,0x1216e,2,0.6667,0.9593,network,0,0
Assurbanipal,0x1216e,3,0.7353,0.9645,network,0,0
Assurbanipal,0x1216e,4,0.8559,0.9651,network,0,0
Assurbanipal,0x1216e,5,0.05,0.946,network,0,1
Assurbanipal,0x1216e,6,0.9366,0.9746,network,0,0
Assurbanipal,0x1216e,7,0.8632,0.9712,network,0,0
Assurbanipal,0x1216e,8,0.1368,0.9699,network,0,0
Assurbanipal,0x1216e,9,0.7687,0.8741,network,0,0
Assurbanipal,0x1216e,10,0.7729,0.9792,network,0,0
Assurbanipal,0x1216e,11,0.8695,0.9948,network,0,0
Assurbanipal,0x1216e,12,0.9169,0.9719,network,0,0
Assurbanipal,0x1216e,13,0.9439,0.9593,network,0,0
Assurbanipal,0x1216e,14,0.7739,0.9356,network,0,0
Assurbanipal,0x12170,1,0.8935,0.9768,network,0,0
Assurbanipal,0x12170,2,0.8482,0.968,network,0,0
Assurbanipal,0x12170,3,0.6847,0.9647,network,0,0
Assurbanipal,0x12170,4,0.7469,0.9735,network,0,0
Assurbanipal,0x12170,5,0.8717,0.9643,network,0,0
Assurbanipal,0x12170,6,0.9078,0.9587,network,0,0
Assurbanipal,0x12170,7,0.8566,0.9548,network,0,0
Assurbanipal,0x12170,8,0.05,0.9667,network,0,1
Assurbanipal,0x12170,9,0.8303,0.9794,skeleton,0,0
Assurbanipal,0x12170,10,0.5913,0.9697,network,0,0
Assurbanipal,0x12170,11,0.9546,0.9775,network,0,0
Assurbanipal,0x12170,12,0.8129,0.9749,network,0,0
Assurbanipal,0x12170,13,0.9246,0.9711,network,0,0
Assurbanipal,0x12170,14,0.7469,0.976,network,0,0
Assurbanipal,0x12174,1,0.8655,0.9528,network,0,0
Assurbanipal,0x12174,2,0.8751,0.9599,network,0,0
Assurbanipal,0x12174,3,0.7245,0.974,network,0,0
Assurbanipal,0x12174,4,0.8704,0.9785,network,0,0
Assurbanipal,0x12174,5,0.0,0.9723,network,0,0
Assurbanipal,0x12174,6,0.0603,0.9674,network,0,0
Assurbanipal,0x12174,7,0.7221,0.9528,network,0,0
Assurbanipal,0x12174,8,0.7982,0.9356,network,0,0
Assurbanipal,0x12174,9,0.8325,0.8666,network,0,0
Assurbanipal,0x12178,1,0.8764,0.956,network,0,0
Assurbanipal,0x12178,2,0.7934,0.9628,network,0,0
Assurbanipal,0x12178,3,0.742,0.9499,network,0,0
Assurbanipal,0x12178,4,0.8328,0.9425,network,0,0
Assurbanipal,0x12178,5,0.8475,0.9715,network,0,0
Assurbanipal,0x12178,6,0.6931,0.9776,network,0,0
Assurbanipal,0x12178,7,0.8336,0.956,network,0,0
Assurbanipal,0x12178,8,0.8155,0.9781,network,0,0
Assurbanipal,0x12178,9,0.5375,0.9596,network,0,0
Assurbanipal,0x12178,10,0.8532,0.9468,network,0,0
Assurbanipal,0x12178,11,0.7589,0.9334,network,0,0
Assurbanipal,0x12178,12,0.5463,0.5463,skeleton,0,0
Assurbanipal,0x1217a,1,0.8677,0.9735,network,0,0
Assurbanipal,0x1217a,2,0.7944,0.9681,network,0,0
Assurbanipal,0x1217a,3,0.6779,0.9656,network,0,0
Assurbanipal,0x1217a,4,0.7142,0.9631,network,0,0
Assurbanipal,0x1217a,5,0.84,0.9694,network,0,0
Assurbanipal,0x1217a,6,0.0005,0.9809,network,0,0
Assurbanipal,0x1217a,7,0.003,0.9019,network,0,0
Assurbanipal,0x1217a,8,0.8482,0.9708,network,0,0
Assurbanipal,0x1217a,9,0.9229,0.9684,network,0,0
Assurbanipal,0x1217a,10,0.7245,0.9735,network,0,0
Assurbanipal,0x1217a,11,0.0865,0.9828,network,0,0
Assurbanipal,0x1217a,12,0.8627,0.979,network,0,0
Assurbanipal,0x1217a,13,0.8502,0.9578,network,0,0
Assurbanipal,0x1217a,14,0.8502,0.977,network,0,0
Assurbanipal,0x1217a,15,0.9469,0.9719,network,0,0
Assurbanipal,0x1217a,16,0.7142,0.9754,network,0,0
Assurbanipal,0x1217b,1,0.832,0.9798,network,0,0
Assurbanipal,0x1217b,2,0.8964,0.9801,skeleton,0,0
Assurbanipal,0x1217b,3,0.4268,0.9289,skeleton,0,0
Assurbanipal,0x1217b,4,0.8901,0.9121,skeleton,0,0
Assurbanipal,0x1217b,5,0.7546,0.9412,network,0,0
Assurbanipal,0x1217b,6,0.821,0.968,network,0,0
Assurbanipal,0x1217b,7,0.7428,0.9216,network,0,0
Assurbanipal,0x1217b,8,0.8924,0.9681,network,0,0
Assurbanipal,0x1217b,9,0.9331,0.9683,network,0,0
Assurbanipal,0x1217b,10,0.9331,0.9631,network,0,0
Assurbanipal,0x1217b,11,0.9582,0.9582,skeleton,0,0
Assurbanipal,0x1217b,12,0.7546,0.9718,network,0,0
Assurbanipal,0x1217c,1,0.8495,0.9806,network,0,0
Assurbanipal,0x1217c,2,0.6749,0.9681,network,0,0
Assurbanipal,0x1217c,3,0.6976,0.963,network,0,0
Assurbanipal,0x1217c,4,0.8587,0.9585,network,0,0
Assurbanipal,0x1217c,5,0.8615,0.9689,network,0,0
Assurbanipal,0x1217c,6,0.8431,0.9334,network,0,0
Assurbanipal,0x1217c,7,0.9035,0.9423,network,0,0
Assurbanipal,0x1217c,8,0.8431,0.946,network,0,0
Assurbanipal,0x1217c,9,0.7879,0.9199,network,0,0
Assurbanipal,0x1217c,10,0.8408,0.9615,network,0,0
Assurbanipal,0x1217c,11,0.8636,0.9651,network,0,0
Assurbanipal,0x1217d,1,0.8982,0.959,network,0,0
Assurbanipal,0x1217d,2,0.8636,0.9772,network,0,0
Assurbanipal,0x1217d,3,0.7005,0.9645,network,0,0
Assurbanipal,0x1217d,4,0.05,0.9822,skeleton,0,1
Assurbanipal,0x1217d,5,0.8726,0.9528,network,0,0
Assurbanipal,0x1217d,6,0.8886,0.9571,network,0,0
Assurbanipal,0x1217d,7,0.9052,0.9643,network,0,0
Assurbanipal,0x1217d,8,0.8167,0.9468,network,0,0
Assurbanipal,0x1217d,9,0.8862,0.957,network,0,0
Assurbanipal,0x1217d,10,0.9081,0.9694,network,0,0
Assurbanipal,0x1217d,11,0.8862,0.9552,network,0,0
Assurbanipal,0x1217d,12,0.9123,0.9621,network,0,0
Assurbanipal,0x1217d,13,0.6868,0.9723,network,0,0
Assurbanipal,0x1217e,1,0.8507,0.9753,network,0,0
Assurbanipal,0x1217e,2,0.9045,0.9697,skeleton,0,0
Assurbanipal,0x1217e,3,0.8225,0.9785,skeleton,0,0
Assurbanipal,0x1217e,4,0.8708,0.9252,network,0,0
Assurbanipal,0x1217e,5,0.05,0.9659,skeleton,0,1
Assurbanipal,0x1217e,6,0.883,0.939,skeleton,0,0
Assurbanipal,0x1217e,7,0.8842,0.9595,network,0,0
Assurbanipal,0x1217e,8,0.8442,0.9363,network,0,0
Assurbanipal,0x1217e,9,0.8149,0.9702,network,0,0
Assurbanipal,0x1217e,10,0.952,0.9558,network,0,0
Assurbanipal,0x1217e,11,0.4211,0.9279,network,0,0
Assurbanipal,0x1217e,12,0.7991,0.9667,network,0,0
Assurbanipal,0x1217f,1,0.8912,0.9749,network,0,0
Assurbanipal,0x1217f,2,0.9232,0.975,skeleton,0,0
Assurbanipal,0x1217f,3,0.7571,0.9822,network,0,0
Assurbanipal,0x1217f,4,0.05,0.9822,skeleton,0,1
Assurbanipal,0x1217f,5,0.8968,0.9571,network,0,0
Assurbanipal,0x1217f,6,0.9262,0.9679,network,0,0
Assurbanipal,0x1217f,7,0.8834,0.9592,skeleton,0,0
Assurbanipal,0x1217f,8,0.0002,0.9679,network,0,0
Assurbanipal,0x1217f,9,0.502,0.9601,network,0,0
Assurbanipal,0x1217f,10,0.7684,0.9112,network,0,0
Assurbanipal,0x1217f,11,0.8802,0.9377,network,0,0
Assurbanipal,0x1217f,12,0.887,0.957,network,0,0
