font,codepoint,name,source,n_wedges,confidence,doubtful_wedges,mean_wedge_confidence,rare_orientation_wedges,off_ink_tails,clamped_wedges,scale,in_font_per_metadata
Santakku,0x122f2,TAB SQUARED,blank,0,,,,,,,,False
Santakku,0x122f4,,blank,0,,,,,,,,False
Santakku,0x122f5,TAG TIMES GUD,blank,0,,,,,,,,False
Santakku,0x122f6,,blank,0,,,,,,,,False
Santakku,0x122f7,TAG TIMES SHU,blank,0,,,,,,,,False
Santakku,0x122f8,TAG TIMES TUG2,blank,0,,,,,,,,False
Santakku,0x122f9,TAG TIMES UD,blank,0,,,,,,,,False
Santakku,0x122fd,TE GUNU,blank,0,,,,,,,,False
Santakku,0x122ff,,blank,0,,,,,,,,False
Santakku,0x12300,TIL,blank,0,,,,,,,,False
Santakku,0x12302,,blank,0,,,,,,,,False
Santakku,0x12303,TIR OVER TIR,blank,0,,,,,,,,False
Santakku,0x12304,TIR OVER TIR GAD OVER GAD GAR OVER GAR,blank,0,,,,,,,,False
Santakku,0x1230a,TUR OVER TUR ZA OVER ZA,blank,0,,,,,,,,False
Santakku,0x1230e,U OVER U PA OVER PA GAR OVER GAR,blank,0,,,,,,,,False
Santakku,0x1230f,U OVER U SUR OVER SUR,blank,0,,,,,,,,False
Santakku,0x12310,U OVER U U REVERSED OVER U REVERSED,blank,0,,,,,,,,False
Santakku,0x12315,,blank,0,,,,,,,,False
Santakku,0x12316,UD TIMES MI,blank,0,,,,,,,,False
Santakku,0x12317,UD TIMES U PLUS U PLUS U,blank,0,,,,,,,,False
Santakku,0x12319,UD GUNU,blank,0,,,,,,,,False
Santakku,0x1231b,UD SHESHIG TIMES BAD,blank,0,,,,,,,,False
Santakku,0x1231c,UDUG,blank,0,,,,,,,,False
Santakku,0x1231e,,blank,0,,,,,,,,False
Santakku,0x1231f,UM TIMES ME PLUS DA,blank,0,,,,,,,,False
Santakku,0x12320,,blank,0,,,,,,,,False
Santakku,0x12321,UM TIMES U,blank,0,,,,,,,,False
Santakku,0x12323,UMUM,blank,0,,,,,,,,False
Santakku,0x12325,UMUM TIMES PA,blank,0,,,,,,,,False
Santakku,0x12327,,blank,0,,,,,,,,False
Santakku,0x12329,UR CROSSING UR,blank,0,,,,,,,,False
Santakku,0x1232a,UR SHESHIG,blank,0,,,,,,,,False
Santakku,0x1232c,UR2 TIMES A PLUS HA,blank,0,,,,,,,,False
Santakku,0x1232d,,blank,0,,,,,,,,False
Santakku,0x1232e,UR2 TIMES AL,blank,0,,,,,,,,False
Santakku,0x1232f,UR2 TIMES HA,blank,0,,,,,,,,False
Santakku,0x12330,UR2 TIMES NUN,blank,0,,,,,,,,False
Santakku,0x12331,UR2 TIMES U2,blank,0,,,,,,,,False
Santakku,0x12332,UR2 TIMES U2 PLUS ASH,blank,0,,,,,,,,False
Santakku,0x12333,,blank,0,,,,,,,,False
Santakku,0x12336,URI3,blank,0,,,,,,,,False
Santakku,0x12338,URU TIMES A,blank,0,,,,,,,,False
Santakku,0x12339,,blank,0,,,,,,,,False
Santakku,0x1233b,,blank,0,,,,,,,,False
Santakku,0x1233c,URU TIMES GA,blank,0,,,,,,,,False
Santakku,0x1233d,,blank,0,,,,,,,,False
Santakku,0x1233e,URU TIMES GAN2 TENU,blank,0,,,,,,,,False
Santakku,0x1233f,URU TIMES GAR,blank,0,,,,,,,,False
Santakku,0x12340,URU TIMES GU,blank,0,,,,,,,,False
Santakku,0x12341,URU TIMES HA,blank,0,,,,,,,,False
Santakku,0x12343,,blank,0,,,,,,,,False
Santakku,0x12344,,blank,0,,,,,,,,False
Santakku,0x12345,,blank,0,,,,,,,,False
Santakku,0x12346,,blank,0,,,,,,,,False
Santakku,0x12348,,blank,0,,,,,,,,False
Santakku,0x12349,,blank,0,,,,,,,,False
Santakku,0x1234a,,blank,0,,,,,,,,False
Santakku,0x1234b,URU TIMES TU,blank,0,,,,,,,,False
Santakku,0x1234c,URU TIMES U PLUS GUD,blank,0,,,,,,,,False
Santakku,0x1234d,URU TIMES UD,blank,0,,,,,,,,False
Santakku,0x12350,URUDA TIMES U,blank,0,,,,,,,,False
Santakku,0x12352,USH TIMES A,blank,0,,,,,,,,False
Santakku,0x12353,USH TIMES KU,blank,0,,,,,,,,False
Santakku,0x12354,,blank,0,,,,,,,,False
Santakku,0x12355,USH TIMES TAK4,blank,0,,,,,,,,False
Santakku,0x12356,,blank,0,,,,,,,,False
Santakku,0x12357,USH2,blank,0,,,,,,,,False
Santakku,0x12358,,blank,0,,,,,,,,False
Santakku,0x12359,UTUKI,blank,0,,,,,,,,False
Santakku,0x1235b,UZ3 TIMES KASKAL,blank,0,,,,,,,,False
Santakku,0x1235e,ZA TENU,blank,0,,,,,,,,False
Santakku,0x1235f,ZA SQUARED TIMES KUR,blank,0,,,,,,,,False
Santakku,0x12361,,blank,0,,,,,,,,False
Santakku,0x12365,ZI3,blank,0,,,,,,,,False
Santakku,0x12366,ZIB,blank,0,,,,,,,,False
Santakku,0x12367,ZIB KABA TENU,blank,0,,,,,,,,False
Santakku,0x12368,ZIG,blank,0,,,,,,,,False
Santakku,0x12369,ZIZ2,blank,0,,,,,,,,False
Santakku,0x1236b,ZU5,blank,0,,,,,,,,False
Santakku,0x1236c,ZU5 TIMES A,blank,0,,,,,,,,False
Santakku,0x1236d,ZUBUR,blank,0,,,,,,,,False
Santakku,0x1236f,,blank,0,,,,,,,,False
Santakku,0x12370,,blank,0,,,,,,,,False
Santakku,0x12371,AB2 TIMES A,blank,0,,,,,,,,False
Santakku,0x12372,,blank,0,,,,,,,,False
Santakku,0x12373,,blank,0,,,,,,,,False
Santakku,0x12374,,blank,0,,,,,,,,False
Santakku,0x12375,DISH PLUS SHU,blank,0,,,,,,,,False
Santakku,0x12376,,blank,0,,,,,,,,False
Santakku,0x12377,,blank,0,,,,,,,,False
Santakku,0x12378,,blank,0,,,,,,,,False
Santakku,0x12379,,blank,0,,,,,,,,False
Santakku,0x1237a,,blank,0,,,,,,,,False
Santakku,0x1237b,GE22,blank,0,,,,,,,,False
Santakku,0x1237d,SIGN HUSH,blank,0,,,,,,,,False
Santakku,0x1237e,,blank,0,,,,,,,,False
Santakku,0x1237f,,blank,0,,,,,,,,False
Santakku,0x12380,KA TIMES GISH,blank,0,,,,,,,,False
Santakku,0x12381,,blank,0,,,,,,,,False
Santakku,0x12382,,blank,0,,,,,,,,False
Santakku,0x12383,,blank,0,,,,,,,,False
Santakku,0x12384,KA TIMES PA,blank,0,,,,,,,,False
Santakku,0x12385,,blank,0,,,,,,,,False
Santakku,0x12386,KA TIMES TU,blank,0,,,,,,,,False
Santakku,0x12387,KA TIMES UR2,blank,0,,,,,,,,False
Santakku,0x12388,LAGAB TIMES GI,blank,0,,,,,,,,False
Santakku,0x12389,,blank,0,,,,,,,,False
Santakku,0x1238a,,blank,0,,,,,,,,False
Santakku,0x1238b,,blank,0,,,,,,,,False
Santakku,0x1238d,,blank,0,,,,,,,,False
Santakku,0x12390,,blank,0,,,,,,,,False
Santakku,0x12391,NINDA2 TIMES BAL,blank,0,,,,,,,,False
Santakku,0x12392,NINDA2 TIMES GI,blank,0,,,,,,,,False
Santakku,0x12393,,blank,0,,,,,,,,False
Santakku,0x12394,,blank,0,,,,,,,,False
Santakku,0x12395,,blank,0,,,,,,,,False
Santakku,0x12396,,blank,0,,,,,,,,False
Santakku,0x12397,SIGN TI2,blank,0,,,,,,,,False
Santakku,0x12398,UM TIMES ME,blank,0,,,,,,,,False
Santakku,0x12399,U U,blank,0,,,,,,,,False
